TIMESTAMP	TRIAL	CUSTOMER_TYPE	CUSTOMER_X	CUSTOMER_Y	SHOPKEEPER_X	SHOPKEEPER_Y	CUSTOMER_SPEAKING	CUSTOMER_SPEECH	ACTUAL CUSTOMER SPEECH	CUSTOMER_SPEECH_DURATION	SHOPKEEPER_SPEAKING	SHOPKEEPER_SPEECH	ACTUAL SHOPKEEPER SPEECH	SHOPKEEPER_SPEECH_DURATION
1437647965	555	NOVICE	4312	5416	3592	5192	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647966	555	NOVICE	4325	5351	3688	5173	SILENCE	NONE	NONE	0	SPEAKING	please pick it up and take a picture just have a little play with it if you like	please pick it up and take a picture, just have a little play with it if you like	4980
1437647967	555	NOVICE	4307	5367	3636	5196	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647968	555	NOVICE	4267	5359	3569	5242	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647969	555	NOVICE	4225	5588	3667	5163	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647970	555	NOVICE	4110	5607	3630	5157	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647971	555	NOVICE	4018	5546	3436	5216	SPEAKING	K	ok	990	SILENCE	NONE	NONE	0
1437647972	555	NOVICE	4053	5530	3470	5190	SILENCE	NONE	NONE	0	SPEAKING	the lever over here is the optical zoom so if you remove that forwards and backwards and see how your framing changes	The lever over here is the optical zoom, so if you remove that forwards and backwards you see how your framing changes	7003
1437647973	555	NOVICE	4062	5508	3444	5247	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647974	555	NOVICE	4080	5513	3464	5248	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647975	555	NOVICE	4078	5515	3481	5234	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647976	555	NOVICE	4045	5509	3440	5207	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647977	555	NOVICE	4055	5509	3435	5265	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647978	555	NOVICE	4053	5522	3416	5268	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647979	555	NOVICE	4059	5512	3446	5259	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647980	555	NOVICE	4069	5505	3435	5262	SPEAKING	oh wow this is very nice okay I like this one	oh wow this is very nice okay I like this one	5348	SILENCE	NONE	NONE	0
1437647981	555	NOVICE	4090	5468	3445	5243	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647982	555	NOVICE	4089	5450	3428	5245	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647983	555	NOVICE	4100	5478	3440	5238	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647984	555	NOVICE	4101	5487	3449	5237	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647985	555	NOVICE	4092	5516	3446	5247	SILENCE	NONE	NONE	0	SPEAKING	it has a similar senses your phone but a much better length of pictures of dramatically better	it has a similar sensor as your phone but a much better lens so the pictures are dramatically better	7000
1437647986	555	NOVICE	4084	5536	3454	5244	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647987	555	NOVICE	4065	5535	3434	5255	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647988	555	NOVICE	4049	5529	3434	5247	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647989	555	NOVICE	4031	5531	3436	5244	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647990	555	NOVICE	4251	5510	3525	5271	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647991	555	NOVICE	4278	5492	3477	5199	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647992	555	NOVICE	4251	5486	3522	5160	SPEAKING	ok one more question what about the manuals themes this is it OK or how about how do I use the manual settings	ok one more question what about the manuals setting is this is it OK or how about how do I use the manual settings	15017	SILENCE	NONE	NONE	0
1437647993	555	NOVICE	4233	5519	3461	5142	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647994	555	NOVICE	4244	5539	3423	5177	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647995	555	NOVICE	4252	5542	3469	5172	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647996	555	NOVICE	4260	5540	3462	5167	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647997	555	NOVICE	4267	5548	3453	5153	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647998	555	NOVICE	4297	5467	3450	5168	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437647999	555	NOVICE	4250	5385	3509	5163	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648000	555	NOVICE	4223	5334	3452	5168	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648001	555	NOVICE	4222	5311	3462	5153	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648002	555	NOVICE	4220	5262	3513	5128	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648003	555	NOVICE	4233	5259	3460	5154	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648004	555	NOVICE	4265	5289	3462	5157	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648005	555	NOVICE	4253	5265	3479	5142	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648006	555	NOVICE	4291	5410	3464	5138	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648007	555	NOVICE	4291	5407	3504	5164	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648008	555	NOVICE	4326	5441	3507	5135	SILENCE	NONE	NONE	0	SPEAKING	It's similar to your phone I'll be inside a menu for the touch screen and then you have to work through those as a very limited like the photo little bit dark or light and some limited focus control mostly it's easy it's just leave it alone	It's similar to your phone, they'll be inside a menu, it's a touch screen and then you have to work through those, they are very limited like the photo little bit dark or light and some limited focus control, mostly it's easy to just leave it alone	14722
1437648009	555	NOVICE	4314	5406	3457	5137	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648010	555	NOVICE	4322	5367	3542	5137	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648011	555	NOVICE	4333	5379	3488	5161	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648012	555	NOVICE	4284	5383	3526	5136	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648013	555	NOVICE	4306	5397	3483	5128	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648014	555	NOVICE	4295	5402	3455	5140	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648015	555	NOVICE	4290	5404	3481	5145	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648016	555	NOVICE	4290	5399	3456	5145	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648017	555	NOVICE	4304	5411	3493	5139	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648018	555	NOVICE	4285	5401	3436	5162	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648019	555	NOVICE	4292	5382	3438	5152	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648020	555	NOVICE	4282	5383	3448	5145	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648021	555	NOVICE	4308	5409	3478	5144	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648022	555	NOVICE	4276	5344	3503	5144	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648023	555	NOVICE	4323	5365	3497	5136	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648024	555	NOVICE	4373	5373	3445	5138	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648025	555	NOVICE	4359	5342	3473	5127	SPEAKING	K I'll think about it but I'll let you know later on yeah just think about it and I'll come back whenever	OK I'll think about it but I'll let you know later on yeah just think about it and I'll come back whenever	16508	SILENCE	NONE	NONE	0
1437648026	555	NOVICE	4368	5358	3436	5155	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648027	555	NOVICE	4367	5362	3438	5169	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648028	555	NOVICE	4356	5370	3504	5132	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648029	555	NOVICE	4355	5363	3433	5159	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648030	555	NOVICE	4377	5380	3432	5150	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648031	555	NOVICE	4363	5362	3480	5133	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648032	555	NOVICE	4370	5366	3471	5138	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648033	555	NOVICE	4359	5329	3480	5129	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648034	555	NOVICE	4338	5369	3443	5142	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648035	555	NOVICE	4354	5377	3418	5154	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648036	555	NOVICE	4344	5330	3455	5143	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648037	555	NOVICE	4376	5336	3478	5132	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648038	555	NOVICE	4280	5281	3410	5155	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648039	555	NOVICE	4338	5346	3473	5131	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648040	555	NOVICE	4308	5333	3466	5176	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648041	555	NOVICE	4330	5338	3517	5188	SILENCE	NONE	NONE	0	SPEAKING	no problem come back anytime you like N	no problem come back anytime you like 	6089
1437648042	555	NOVICE	4331	5344	3481	5188	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648043	555	NOVICE	4296	5378	3533	5148	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648044	555	NOVICE	4369	5338	3594	5109	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648045	555	NOVICE	4354	5339	3523	5190	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648046	555	NOVICE	4391	5317	3520	5175	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648047	555	NOVICE	4325	5299	3529	5151	SPEAKING	perfect thank you very much for your time	perfect thank you very much for your time	2899	SILENCE	NONE	NONE	0
1437648048	555	NOVICE	4315	5267	3456	5175	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648049	555	NOVICE	4390	5218	3489	5187	SILENCE	NONE	NONE	0	SPEAKING	thank you have good afternoon	thank you have good afternoon	2994
1437648050	555	NOVICE	4378	5228	3650	5003	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648051	555	NOVICE	4407	5259	3580	5133	SPEAKING	alright you too	alright you too	1887	SILENCE	NONE	NONE	0
1437648052	555	NOVICE	4522	5321	3245	5164	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648053	555	NOVICE	4962	4880	2925	4630	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648054	555	NOVICE	5738	4324	2380	3954	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648055	555	NOVICE	6544	3695	2016	3658	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648056	555	NOVICE	7410	3038	1969	3687	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648057	555	NOVICE	8146	2389	1938	3691	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648119	556	ADVANCED	7278	2324	2208	3874	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648120	556	ADVANCED	6797	2788	2185	3861	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648121	556	ADVANCED	6499	3106	2192	3871	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648122	556	ADVANCED	6408	3676	2189	3874	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648123	556	ADVANCED	6305	3970	2241	3875	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648124	556	ADVANCED	7080	4448	2216	3893	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648125	556	ADVANCED	7659	4799	2157	3868	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648126	556	ADVANCED	8248	5397	2190	3858	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648127	556	ADVANCED	8650	5886	2200	3888	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648128	556	ADVANCED	8962	6020	2199	3861	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648129	556	ADVANCED	8957	5966	2175	3870	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648130	556	ADVANCED	8955	5964	2176	3867	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648131	556	ADVANCED	8998	5922	2151	3873	SPEAKING	excuse me do you know how good the present motifs	excuse me do you know how good the present modes is	8917	SILENCE	NONE	NONE	0
1437648132	556	ADVANCED	8998	5918	2185	3878	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648133	556	ADVANCED	8823	5752	2341	3996	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648134	556	ADVANCED	8840	5760	3153	4148	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648135	556	ADVANCED	9011	5974	4395	4540	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648136	556	ADVANCED	8985	5932	5461	4899	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648137	556	ADVANCED	8986	5951	6447	5392	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648138	556	ADVANCED	8975	5961	7408	5881	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648139	556	ADVANCED	8994	5945	8033	6348	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648140	556	ADVANCED	8952	5894	8234	6276	SILENCE	NONE	NONE	0	SPEAKING	precept look	ah yes the preset mode	2426
1437648141	556	ADVANCED	8803	5840	8208	6368	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648142	556	ADVANCED	8797	5828	8257	6376	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648143	556	ADVANCED	8823	5822	8239	6382	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648144	556	ADVANCED	8787	5801	8180	6348	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648145	556	ADVANCED	8718	5773	8189	6386	SILENCE	NONE	NONE	0	SPEAKING	This is a great camera it's a lot of manual settings but you can also use it on full automatic so the idea of the preset modes is if you're in extreme environment something different or doing something special like a portrait you can tell the camera that end it will automatically choose the settings for that situation	This is a great camera, it's a lot of manual settings, but you can also use it on full automatic, so the idea of the preset modes is if you're in extreme environment something different or doing something special, like a portrait, you can tell the camera that and it will automatically choose the best settings for that situation	22454
1437648146	556	ADVANCED	8550	5568	8255	6351	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648147	556	ADVANCED	8770	5561	8324	6314	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648148	556	ADVANCED	8773	5560	8242	6416	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648149	556	ADVANCED	8828	5452	8211	6379	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648150	556	ADVANCED	8773	5517	8237	6359	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648151	556	ADVANCED	8781	5575	8293	6365	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648152	556	ADVANCED	8761	5594	8352	6354	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648153	556	ADVANCED	8796	5539	8235	6381	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648154	556	ADVANCED	8778	5527	8271	6357	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648155	556	ADVANCED	8765	5553	8253	6369	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648156	556	ADVANCED	8789	5558	8271	6339	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648157	556	ADVANCED	8774	5571	8295	6358	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648158	556	ADVANCED	8796	5536	8286	6363	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648159	556	ADVANCED	8785	5573	8294	6397	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648160	556	ADVANCED	8761	5537	8330	6318	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648161	556	ADVANCED	8772	5502	8299	6348	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648162	556	ADVANCED	8769	5522	8261	6371	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648163	556	ADVANCED	8761	5502	8306	6360	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648164	556	ADVANCED	8762	5526	8328	6278	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648165	556	ADVANCED	8759	5509	8241	6360	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648166	556	ADVANCED	8766	5503	8271	6370	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648167	556	ADVANCED	8705	5636	8266	6360	SPEAKING	okay I'm looking for a really good quality camera but I want something really expensive but nothing too expensive just in the middle or do you have something in that range	okay I'm looking for a really good quality camera but I want something really expensive but nothing too expensive just in the middle or do you have something in that range	26790	SILENCE	NONE	NONE	0
1437648168	556	ADVANCED	8739	5524	8284	6365	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648169	556	ADVANCED	8674	5652	8307	6362	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648170	556	ADVANCED	8677	5681	8296	6406	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648171	556	ADVANCED	8716	5705	8293	6424	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648172	556	ADVANCED	8712	5706	8260	6425	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648173	556	ADVANCED	8719	5699	8285	6384	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648174	556	ADVANCED	8696	5720	8273	6385	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648175	556	ADVANCED	8724	5708	8247	6373	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648176	556	ADVANCED	8715	5721	8269	6398	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648177	556	ADVANCED	8819	5755	8293	6376	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648178	556	ADVANCED	8916	5792	8311	6382	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648179	556	ADVANCED	8928	5791	8301	6362	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648180	556	ADVANCED	8917	5805	8317	6388	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648181	556	ADVANCED	8710	5691	8305	6382	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648182	556	ADVANCED	8767	5706	8261	6375	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648183	556	ADVANCED	8852	5768	8328	6349	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648184	556	ADVANCED	8867	5795	8330	6345	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648185	556	ADVANCED	8864	5812	8276	6381	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648186	556	ADVANCED	8903	5800	8287	6384	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648187	556	ADVANCED	8747	5700	8321	6366	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648188	556	ADVANCED	8686	5649	8326	6359	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648189	556	ADVANCED	8652	5659	8335	6353	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648190	556	ADVANCED	8683	5640	8282	6384	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648191	556	ADVANCED	8697	5680	8340	6359	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648192	556	ADVANCED	8797	5727	8328	6342	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648193	556	ADVANCED	8730	5684	8336	6356	SILENCE	NONE	NONE	0	SPEAKING	the top of the line is 2000 dollars just for the body and I hear something that's similar to a mobile phone camera but a bit better $68	the top of the line is 2000 dollars just for the body and over here something that's similar to a mobile phone camera, but a fair bit better, 68 dollars	9416
1437648194	556	ADVANCED	8672	5626	8289	6364	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648195	556	ADVANCED	8676	5635	8342	6325	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648196	556	ADVANCED	8769	5708	8305	6386	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648197	556	ADVANCED	8771	5732	8215	6331	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648198	556	ADVANCED	8796	5711	8272	6392	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648199	556	ADVANCED	8765	5696	8363	6393	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648200	556	ADVANCED	8779	5699	8284	6499	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648201	556	ADVANCED	8773	5714	8304	6459	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648202	556	ADVANCED	8805	5683	8341	6399	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648203	556	ADVANCED	8815	5701	8324	6388	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648204	556	ADVANCED	8804	5663	8340	6365	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648205	556	ADVANCED	8707	5664	8291	6332	SPEAKING	okay which one do you recommend is good for let's see for a bike fashion photography	okay which one do you recommend is good for let's see for a like fashion photography	13782	SILENCE	NONE	NONE	0
1437648206	556	ADVANCED	8684	5651	8279	6357	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648207	556	ADVANCED	8730	5639	8293	6343	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648208	556	ADVANCED	8743	5635	8262	6365	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648209	556	ADVANCED	8716	5640	8279	6375	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648210	556	ADVANCED	8645	5609	8293	6380	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648211	556	ADVANCED	8667	5616	8298	6367	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648212	556	ADVANCED	8848	5694	8311	6398	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648213	556	ADVANCED	8865	5686	8306	6373	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648214	556	ADVANCED	8890	5701	8271	6370	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648215	556	ADVANCED	8864	5700	8307	6387	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648216	556	ADVANCED	8830	5690	8332	6382	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648217	556	ADVANCED	8835	5707	8338	6328	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648218	556	ADVANCED	8816	5672	8312	6363	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648219	556	ADVANCED	8757	5632	8302	6406	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648220	556	ADVANCED	8836	5639	8305	6389	SILENCE	NONE	NONE	0	SPEAKING	fashion photography means a lot of creative control and things so much fashion photographers actually have to buy the top in photojournalism camera is this a business you are interested	fashion photography means a lot of creative control and things can change, so most fashion photographers actually have to buy the top end photojournalism camera, is this a business you are interested in?	17788
1437648221	556	ADVANCED	8773	5581	8293	6396	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648222	556	ADVANCED	8725	5583	8317	6435	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648223	556	ADVANCED	8794	5642	8304	6294	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648224	556	ADVANCED	8822	5650	8371	6273	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648225	556	ADVANCED	8827	5617	8436	6177	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648226	556	ADVANCED	8804	5592	8439	6155	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648227	556	ADVANCED	8843	5622	8430	6169	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648228	556	ADVANCED	8860	5620	8432	6178	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648229	556	ADVANCED	8826	5616	8433	6227	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648230	556	ADVANCED	8834	5607	8524	6236	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648231	556	ADVANCED	8854	5593	8470	6258	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648232	556	ADVANCED	8824	5613	8247	6146	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648233	556	ADVANCED	8733	5462	8070	5567	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648234	556	ADVANCED	8082	4696	7611	5187	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648235	556	ADVANCED	7588	4065	7168	4590	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648236	556	ADVANCED	7277	3621	6697	4187	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648237	556	ADVANCED	6751	3175	6132	3716	SPEAKING	kind of sort of but just a kind of want to stay in my budget but if its if it's better quality than I think I might buy it	kind of sort of but just a kind of want to stay in my budget but if its if it's better quality than I think I might buy it	15132	SILENCE	NONE	NONE	0
1437648238	556	ADVANCED	6419	2788	5933	3259	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648239	556	ADVANCED	6155	2595	5385	3027	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648240	556	ADVANCED	5833	2354	5299	2839	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648241	556	ADVANCED	5993	2352	5284	2698	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648242	556	ADVANCED	5910	2255	5256	2754	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648243	556	ADVANCED	5919	2164	5276	2748	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648244	556	ADVANCED	5946	2199	5277	2762	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1437648245	556	ADVANCED	5958	2217	5266	2741	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
